42149 	 1.000151 	 0.000144 	 134.956210 	 0.019470
42492 	 0.998230 	 0.000264 	 135.215948 	 0.035701
41949 	 1.004425 	 0.000140 	 134.381997 	 0.018717
42355 	 0.999163 	 0.000137 	 135.089668 	 0.018575
42547 	 0.997743 	 0.000507 	 135.281927 	 0.068700
42460 	 0.999859 	 0.000139 	 134.995691 	 0.018834
42479 	 0.999187 	 0.000139 	 135.086431 	 0.018781
41903 	 1.015604 	 0.001783 	 132.902845 	 0.233268
42006 	 1.002300 	 0.000147 	 134.666850 	 0.019764
42030 	 1.002098 	 0.000144 	 134.693947 	 0.019303
42605 	 1.000405 	 0.000139 	 134.921919 	 0.018749
42202 	 0.999779 	 0.000148 	 135.006377 	 0.019996
42581 	 0.998425 	 0.000494 	 135.189578 	 0.066913
41897 	 1.015754 	 0.000140 	 132.883104 	 0.018339
42087 	 0.999955 	 0.000235 	 134.982621 	 0.031668
42314 	 0.999664 	 0.000144 	 135.022009 	 0.019510
42365 	 0.999082 	 0.000141 	 135.100659 	 0.019035
42321 	 1.000078 	 0.000378 	 134.966106 	 0.051067
42162 	 1.000688 	 0.000141 	 134.883784 	 0.019035
42546 	 1.002003 	 0.000493 	 134.706827 	 0.066222
41982 	 1.002076 	 0.000278 	 134.697018 	 0.037363
42220 	 1.000975 	 0.000141 	 134.845098 	 0.019046
42077 	 1.000216 	 0.000144 	 134.947403 	 0.019474
42171 	 0.999958 	 0.000141 	 134.982249 	 0.019064
42557 	 0.998583 	 0.000482 	 135.168082 	 0.065299
42601 	 1.000495 	 0.000194 	 134.909837 	 0.026121
42057 	 1.001330 	 0.000143 	 134.797271 	 0.019257
42509 	 0.999745 	 0.000139 	 135.011003 	 0.018818
42428 	 1.001873 	 0.000341 	 134.724226 	 0.045921
42556 	 1.002830 	 0.000468 	 134.595733 	 0.062778
41932 	 1.004474 	 0.000139 	 134.375437 	 0.018637
42155 	 0.999794 	 0.000146 	 135.004424 	 0.019655
42022 	 1.001255 	 0.000142 	 134.807448 	 0.019120
42256 	 1.000993 	 0.000205 	 134.842749 	 0.027660
